Customer_ID,Product_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Region,,,,,,
CUST_NYGE7B,PROD_48UQSB,11,45.17,Clothing,Asia,,,,,,
CUST_PUO0GB,PROD_TCQ9G9,7,195.59,Clothing,Europe,,,,,,
CUST_F6B2LM,PROD_YMMXOS,10,185.52,Home,Asia,,,,,,
CUST_QFXDIS,PROD_NEWUAI,18,83.85,Sports,South America,,,,,,
CUST_ECXABM,PROD_2TPIFN,5,164.93,Sports,North America,,,,,,
CUST_ZG6J8H,PROD_7L64HJ,1,72.41,Electronics,South America,,,,,,
CUST_65FSTN,PROD_IUCYER,4,155.2,Sports,North America,,,,,,
CUST_536F7A,PROD_ESZ3UM,10,20.96,Home,South America,,,,,,
CUST_31OU72,PROD_BG6CNR,8,141.24,Home,North America,,,,,,
CUST_3WZTRO,PROD_NFPIQU,14,54.56,Sports,Europe,,,,,,
CUST_JYW7SY,PROD_ST0B78,3,195.18,Home,Asia,,,,,,
CUST_05JIG6,PROD_74T2YX,14,172.83,Sports,South America,,,,,,
CUST_NNTWEX,PROD_W5TNHW,7,37.13,Home,Asia,,,,,,
CUST_QP6EHS,PROD_QQL9F4,4,165.83,Clothing,South America,,,,,,
CUST_VFYP6B,PROD_WI4BMI,18,167.51,Sports,South America,,,,,,
CUST_OCS9ZR,PROD_873KKQ,8,94.76,Sports,Europe,,,,,,
CUST_4WCJBX,PROD_EVVPHG,3,190.05,Sports,South America,,,,,,
CUST_HTSHWT,PROD_BO1XAA,6,137.23,Sports,North America,,,,,,
CUST_95G0MK,PROD_LKC3M9,16,154.01,Home,North America,,,,,,
CUST_IK71GU,PROD_H3MRTL,14,146.63,Home,North America,,,,,,
CUST_AVEM6Y,PROD_0WWAGH,10,190.51,Clothing,South America,,,,,,
CUST_3IN27F,PROD_Z1HKQK,11,126.87,Sports,North America,,,,,,
CUST_B3A3X6,PROD_K14AWY,8,46.39,Electronics,Asia,,,,,,
CUST_IW6OY2,PROD_FC0YIC,16,42.33,Sports,Europe,,,,,,
CUST_BT7974,PROD_98X3VX,8,158.65,Clothing,Europe,,,,,,
CUST_3JTLFJ,PROD_WBH2KT,10,52.89,Sports,Asia,,,,,,
CUST_HLA9HH,PROD_FJVKBY,11,194.57,Clothing,Europe,,,,,,
CUST_HQKVEM,PROD_EZA0KH,2,65.55,Electronics,Asia,,,,,,
CUST_Z6NYUZ,PROD_H6JDDP,10,128.93,Home,North America,,,,,,
CUST_WZ80J0,PROD_2ADA70,2,164.17,Electronics,Asia,,,,,,
CUST_HPUZGK,PROD_KX1LIB,6,77.38,Electronics,South America,,,,,,
CUST_Y0C36J,PROD_CIPIAU,13,41.81,Electronics,Asia,,,,,,
CUST_0ITY6V,PROD_RQRNPQ,18,198.96,Clothing,Europe,,,,,,
CUST_QOD4CG,PROD_JKZWNM,15,30.5,Home,South America,,,,,,
CUST_XWOU41,PROD_L6YRYE,6,63.69,Electronics,Asia,,,,,,
CUST_AOR1F5,PROD_V9WCCN,19,188.48,Clothing,Asia,,,,,,
CUST_OJN0HB,PROD_FG5TZE,10,160.28,Clothing,North America,,,,,,
CUST_PZYZSP,PROD_P18RN6,10,91.2,Clothing,North America,,,,,,
CUST_GH6FQR,PROD_2IHLKP,8,196.43,Home,Asia,,,,,,
CUST_SQMAG0,PROD_ECILF8,11,106.54,Sports,Asia,,,,,,
CUST_AI1WKG,PROD_J3QB1T,10,109.54,Clothing,South America,,,,,,
CUST_H07KKH,PROD_78VT63,16,176.8,Electronics,South America,,,,,,
CUST_DFLSRT,PROD_IRPZP8,6,195.44,Sports,South America,,,,,,
CUST_W2QDPO,PROD_W4P9DQ,8,112.88,Sports,South America,,,,,,
CUST_QO0UXL,PROD_ON6K7D,5,64.32,Sports,Europe,,,,,,
CUST_4DQF00,PROD_NBB5CR,3,36.99,Clothing,Europe,,,,,,
CUST_LTB68C,PROD_YPAB88,7,186.77,Electronics,Europe,,,,,,
CUST_DT0FX9,PROD_SUL5PL,2,176.54,Electronics,Europe,,,,,,
CUST_9K8QFR,PROD_YV6SUW,7,187.67,Sports,North America,,,,,,
CUST_OI4URF,PROD_UJR4KF,6,140.76,Electronics,Asia,,,,,,
CUST_1TQSN8,PROD_7FP9J1,13,102.07,Electronics,South America,,,,,,
CUST_6WHXVS,PROD_9WER0Z,17,57.92,Clothing,North America,,,,,,
CUST_MSQXJQ,PROD_QL4YDN,12,192.2,Home,Asia,,,,,,
CUST_3EANV3,PROD_QNDOIY,15,90.01,Home,South America,,,,,,
CUST_9LJWU0,PROD_UJY1NS,9,193.04,Home,North America,,,,,,
CUST_NHULCL,PROD_X29YNT,12,155.78,Sports,Asia,,,,,,
CUST_O3YL6G,PROD_7FEII7,18,193.8,Sports,North America,,,,,,
CUST_XJXIAD,PROD_NSMB7N,14,159.85,Home,North America,,,,,,
CUST_X9RMGO,PROD_HAATXV,17,191.02,Clothing,South America,,,,,,
CUST_VV0V9V,PROD_MQHM4R,14,187.98,Sports,South America,,,,,,
CUST_U8F17V,PROD_MN98VN,3,154.34,Clothing,Europe,,,,,,
CUST_ZUDHE3,PROD_GHSH4P,3,118.88,Clothing,North America,,,,,,
CUST_R2ZD37,PROD_3MPAZI,6,145.16,Electronics,North America,,,,,,
CUST_FTXZXZ,PROD_1L7DZB,5,191.83,Electronics,South America,,,,,,
CUST_QQQGS0,PROD_D7IHRG,18,114.29,Sports,Asia,,,,,,
CUST_YR8D0O,PROD_KR78BA,8,26.55,Home,North America,,,,,,
CUST_NV1E2A,PROD_LKAQHL,9,78.6,Home,Asia,,,,,,
CUST_6ZS0HX,PROD_YMKIG6,19,44.03,Electronics,Europe,,,,,,
CUST_OW36RV,PROD_VBGJI4,1,154.37,Home,South America,,,,,,
CUST_B29PP4,PROD_Z5DG14,2,64.14,Electronics,North America,,,,,,
CUST_J1NKSW,PROD_OTE5ZB,19,159.38,Home,Asia,,,,,,
CUST_CF5G9Y,PROD_YC20UH,8,157.69,Electronics,Asia,,,,,,
CUST_ZY3IOF,PROD_LJPGJT,18,86.41,Electronics,North America,,,,,,
CUST_LTJQFU,PROD_E4XF14,12,160.34,Home,South America,,,,,,
CUST_Q4I6J4,PROD_DYG0B5,16,110.6,Clothing,Europe,,,,,,
CUST_2CARVU,PROD_C1DSMB,19,99.6,Sports,Asia,,,,,,
CUST_1GNMOM,PROD_8G2TUC,13,94.33,Clothing,North America,,,,,,
CUST_9K25IW,PROD_OL8YKQ,3,93.96,Home,North America,,,,,,
CUST_W62UDS,PROD_QDM1MC,18,129.76,Home,South America,,,,,,
CUST_WYWP21,PROD_UHTSQZ,15,131.52,Clothing,South America,,,,,,
CUST_JQBQ9H,PROD_P24VML,6,60.49,Sports,Europe,,,,,,
CUST_8TBQZV,PROD_UPN52X,3,62.54,Sports,Europe,,,,,,
CUST_MO1Q2E,PROD_78ES8F,16,182.62,Clothing,Asia,,,,,,
CUST_UBV7PA,PROD_Y91C31,2,135.17,Clothing,North America,,,,,,
CUST_O9AXUX,PROD_FKW2KR,7,178.66,Home,North America,,,,,,
CUST_YT26PJ,PROD_EA50QI,16,123.95,Home,South America,,,,,,
CUST_YWHB4T,PROD_CCSFPX,9,174.86,Clothing,South America,,,,,,
CUST_FCVU7Z,PROD_T7ONGO,4,183.68,Clothing,Asia,,,,,,
CUST_9Z7IT1,PROD_KU70KM,13,97.25,Electronics,Asia,,,,,,
CUST_L0UR3M,PROD_J49GGG,8,124.79,Sports,North America,,,,,,
CUST_RHL4ZV,PROD_7GBAAU,5,128.88,Electronics,Europe,,,,,,
CUST_D7SNA2,PROD_KHC82U,14,151.06,Electronics,North America,,,,,,
CUST_F8G21U,PROD_MOKG1H,14,176.98,Sports,Asia,,,,,,
CUST_Y5H0ET,PROD_SOGVMW,2,77.22,Clothing,North America,,,,,,
CUST_JKCIO9,PROD_6HRFRS,18,191.36,Electronics,North America,,,,,,
CUST_1TMOSF,PROD_E18KCN,3,47.5,Sports,Europe,,,,,,
CUST_6P73KH,PROD_LRFXFS,11,21.45,Sports,North America,,,,,,
CUST_V760Z8,PROD_19BXTQ,11,53.18,Sports,Asia,,,,,,
CUST_XUGJJO,PROD_RTIQ6R,5,106.59,Sports,Asia,,,,,,
CUST_J9AV17,PROD_29W8HF,17,140.33,Electronics,North America,,,,,,
CUST_JFILXP,PROD_41RCND,7,184.96,Sports,South America,,,,,,
CUST_WG6VFV,PROD_MISDA8,10,156.68,Clothing,North America,,,,,,
CUST_WA76US,PROD_83GSYD,1,66.08,Clothing,South America,,,,,,
CUST_6DXPD1,PROD_VJVZLH,19,30.08,Electronics,South America,,,,,,
CUST_VFC9WV,PROD_923N7V,12,111.62,Sports,South America,,,,,,
CUST_DFR0SS,PROD_AR690G,1,186.85,Home,South America,,,,,,
CUST_UA1LS9,PROD_FF5N7U,7,148.94,Sports,Europe,,,,,,
CUST_L90T1U,PROD_8WP2Q2,19,85.9,Electronics,Asia,,,,,,
CUST_MXMZA3,PROD_PY9JMT,3,164.99,Electronics,North America,,,,,,
CUST_AMZC07,PROD_9HJ9QN,9,168.5,Sports,Asia,,,,,,
CUST_EJGM1M,PROD_W3ZS7U,15,23.45,Electronics,South America,,,,,,
CUST_9Y723Q,PROD_BZUSWG,15,28.03,Electronics,North America,,,,,,
CUST_X4MP3T,PROD_SIVZFW,17,143.05,Sports,Europe,,,,,,
CUST_GDT6X2,PROD_W6BUVX,8,24.33,Electronics,North America,,,,,,
CUST_PVQMTI,PROD_6TG0VX,13,162.79,Clothing,North America,,,,,,
CUST_7VZS6V,PROD_WF4MBJ,4,155.03,Sports,North America,,,,,,
CUST_LD0MNF,PROD_7IG15C,16,25.38,Home,Asia,,,,,,
CUST_49OH5P,PROD_BBQMKP,14,178.77,Electronics,North America,,,,,,
CUST_QCB8ED,PROD_1DHUF6,3,84.83,Electronics,North America,,,,,,
CUST_DR86S5,PROD_FFYEYN,16,113.15,Clothing,North America,,,,,,
CUST_DEKP1O,PROD_P7D6EI,17,67.96,Electronics,North America,,,,,,
CUST_9GD606,PROD_9BTS2X,13,86.9,Clothing,South America,,,,,,
CUST_MXWLV3,PROD_GRURNA,13,105.53,Sports,Asia,,,,,,
CUST_VXY3M6,PROD_KIXM13,8,36.37,Sports,Europe,,,,,,
CUST_9IU34F,PROD_M9HO08,3,142.96,Home,Europe,,,,,,
CUST_OW0FHZ,PROD_QAI03I,6,45.01,Home,South America,,,,,,
CUST_F1O8QU,PROD_HMC6TF,3,154.8,Electronics,Europe,,,,,,
CUST_PT9ZO1,PROD_TI4QPF,10,196.64,Sports,North America,,,,,,
CUST_408PPA,PROD_FZO4Y7,4,59.58,Sports,Asia,,,,,,
CUST_VMAJR4,PROD_8LP8LM,8,101.22,Sports,South America,,,,,,
CUST_CIA1EH,PROD_WR4S57,7,171.16,Electronics,North America,,,,,,
CUST_CFP4D9,PROD_K11GHJ,7,171.61,Sports,South America,,,,,,
CUST_PGM15C,PROD_B1RTRH,5,198.92,Sports,North America,,,,,,
CUST_8M4UM7,PROD_H4CIAT,3,47.25,Sports,North America,,,,,,
CUST_SZ6XJS,PROD_NZIT9P,4,44.56,Clothing,South America,,,,,,
CUST_R2UVZU,PROD_CDM1OV,2,180.98,Clothing,Asia,,,,,,
CUST_15B6X5,PROD_T56RCN,14,183.65,Home,North America,,,,,,
CUST_Q5ECSI,PROD_TPT4G7,19,108.22,Clothing,North America,,,,,,
CUST_9J099B,PROD_FK64MN,11,38.19,Home,North America,,,,,,
CUST_G9B931,PROD_EHQWU2,17,190.76,Home,Europe,,,,,,
CUST_GAUP8B,PROD_3EE4EK,16,115.25,Clothing,South America,,,,,,
CUST_KTN0CE,PROD_9XW0KQ,10,84.76,Home,Europe,,,,,,
CUST_HS0LI7,PROD_9YK4JF,1,24.98,Sports,Asia,,,,,,
CUST_TNNT3A,PROD_6YJ34O,6,54.26,Sports,North America,,,,,,
CUST_7V50B5,PROD_YQKWSQ,11,75.85,Home,Europe,,,,,,
CUST_PGPX2W,PROD_O8J44V,6,53.49,Home,North America,,,,,,
CUST_QCXQCM,PROD_B6UZNI,17,162.77,Clothing,South America,,,,,,
CUST_2V4QO0,PROD_5CQSKK,11,85.11,Home,Europe,,,,,,
CUST_MTKAJ2,PROD_99KI76,6,132.54,Electronics,South America,,,,,,
CUST_QHSZ4F,PROD_X4JSVZ,5,46.99,Sports,Asia,,,,,,
CUST_M0O5R6,PROD_O5K99W,1,78.29,Sports,North America,,,,,,
CUST_ISTWFD,PROD_3KHILB,10,43.06,Clothing,Europe,,,,,,
CUST_N80S30,PROD_4Y4IAG,17,190.6,Electronics,North America,,,,,,
CUST_DEUW4J,PROD_O4JB1D,10,111.73,Sports,Europe,,,,,,
CUST_IQH89U,PROD_8GOAPN,8,127.79,Home,South America,,,,,,
CUST_8T87H4,PROD_DMM5XZ,13,58.85,Electronics,Asia,,,,,,
CUST_7HU4QW,PROD_NM2IYH,12,136.78,Sports,Europe,,,,,,
CUST_FO4U5D,PROD_997A1G,17,186.91,Clothing,North America,,,,,,
CUST_JCKGPQ,PROD_55G0UN,13,121.95,Home,Europe,,,,,,
CUST_C1MND0,PROD_11364F,12,135.44,Clothing,South America,,,,,,
CUST_V19XI0,PROD_S8O71F,18,32.88,Sports,Europe,,,,,,
CUST_2QVL8R,PROD_L570OC,11,75.68,Home,North America,,,,,,
CUST_WJC7LF,PROD_Q8FM0X,4,154.28,Sports,South America,,,,,,
CUST_15HX95,PROD_BZROLH,7,106.31,Clothing,South America,,,,,,
CUST_WE56Y4,PROD_TMCYBV,1,36.45,Electronics,Europe,,,,,,
CUST_GFQY0Y,PROD_A280PQ,8,159.55,Clothing,Asia,,,,,,
CUST_ZVQV5X,PROD_D8Q6P7,10,39.97,Home,South America,,,,,,
CUST_KSI5JW,PROD_OAF8I5,13,49.04,Sports,Europe,,,,,,
CUST_KQ94CT,PROD_0Y9BAP,18,186.08,Electronics,Asia,,,,,,
CUST_CRJBG8,PROD_F0A22A,5,118,Home,Europe,,,,,,
CUST_UCJKDZ,PROD_4NV3BM,12,191.71,Home,Asia,,,,,,
CUST_JMEEQF,PROD_FSC241,19,81.32,Sports,South America,,,,,,
CUST_5NU9R2,PROD_R9YEBN,4,29.58,Home,Asia,,,,,,
CUST_2S8OBH,PROD_R4WJJO,9,160.92,Home,South America,,,,,,
CUST_COV6EY,PROD_QFN7G9,7,167.29,Electronics,South America,,,,,,
CUST_3E68HN,PROD_KLQLOK,14,195.41,Electronics,Asia,,,,,,
CUST_1ZC3ES,PROD_V4GEOW,9,20.39,Clothing,South America,,,,,,
CUST_K3IUGB,PROD_W1R9C4,14,112.6,Home,Asia,,,,,,
CUST_N8I5TY,PROD_TNHOLD,15,101.93,Clothing,Asia,,,,,,
CUST_56OA95,PROD_A06SDI,9,179.48,Sports,South America,,,,,,
CUST_7Z2ID9,PROD_16XYPP,4,22.06,Clothing,Asia,,,,,,
CUST_53KL0X,PROD_8IJQ12,19,110.77,Clothing,North America,,,,,,
CUST_Z24HTD,PROD_JKD0WW,19,86.49,Clothing,Europe,,,,,,
CUST_ZID1WJ,PROD_07VZC7,13,52.21,Sports,Europe,,,,,,
CUST_S55SYW,PROD_PLGZ2H,5,119.48,Sports,North America,,,,,,
CUST_VY47QU,PROD_TWZE53,16,134.15,Electronics,Europe,,,,,,
CUST_1NR88J,PROD_P19HPD,4,127.42,Home,Europe,,,,,,
CUST_SX2P91,PROD_Q5CXZO,14,178.8,Sports,North America,,,,,,
CUST_8RQC5V,PROD_84I8QK,12,35.68,Home,North America,,,,,,
CUST_PAXLMA,PROD_D2RNZE,11,161.45,Electronics,South America,,,,,,
CUST_POSB90,PROD_FQLOYK,12,111.62,Electronics,Europe,,,,,,
CUST_U16K3H,PROD_HAKWQF,6,148.85,Electronics,South America,,,,,,
CUST_C06QKN,PROD_HFJJLR,16,175.08,Clothing,North America,,,,,,
CUST_L2FUH6,PROD_PYU0UE,14,124.01,Clothing,South America,,,,,,
CUST_DN7POC,PROD_1UP6GE,8,138.94,Sports,North America,,,,,,
CUST_U7JC6M,PROD_OFS496,9,91.35,Electronics,South America,,,,,,
CUST_452IH6,PROD_HGBLS9,2,161.13,Electronics,North America,,,,,,
CUST_FPUKN7,PROD_49AMMG,11,52.69,Electronics,North America,,,,,,
CUST_6WVS77,PROD_2L7LSW,6,157.97,Sports,South America,,,,,,
CUST_OCZFCI,PROD_VFGWOE,6,121.04,Electronics,North America,,,,,,
CUST_U3EMWX,PROD_NUQQBT,19,125.84,Clothing,South America,,,,,,
CUST_IN02TC,PROD_9TTF8E,10,155.9,Electronics,Asia,,,,,,
CUST_KTSE6P,PROD_F0UIZZ,18,45.76,Sports,Asia,,,,,,
CUST_88NAJI,PROD_IWKT15,6,185.2,Sports,North America,,,,,,
CUST_UWCVQ9,PROD_XCSC2P,5,134.5,Sports,Europe,,,,,,
CUST_DIUNF6,PROD_31GI7N,8,36.73,Electronics,Asia,,,,,,
CUST_KSS4FC,PROD_3Y8XAK,5,133.35,Home,North America,,,,,,
CUST_3SSSQM,PROD_3L7U9E,5,40.04,Clothing,Europe,,,,,,
CUST_84L0TF,PROD_XDLLXZ,9,157.44,Home,Europe,,,,,,
CUST_H671GQ,PROD_8GRFQ8,16,126.74,Sports,North America,,,,,,
CUST_OQAUTP,PROD_UHFI08,5,135.02,Electronics,Europe,,,,,,
CUST_CPKCG8,PROD_5INKBO,10,115.08,Clothing,South America,,,,,,
CUST_E7RX60,PROD_J2GKBV,16,33.56,Sports,North America,,,,,,
CUST_NMWFVD,PROD_6IFYNB,7,151.22,Electronics,Asia,,,,,,
CUST_66UYJJ,PROD_IXGKAE,9,151.58,Home,South America,,,,,,
CUST_5F0064,PROD_I5NKQH,5,114.8,Clothing,Europe,,,,,,
CUST_C8HW5F,PROD_M9BM9H,6,99.88,Clothing,South America,,,,,,
CUST_LROL1T,PROD_4DTEZG,19,108.59,Home,South America,,,,,,
CUST_TDZID6,PROD_SJ6GBZ,1,143.96,Electronics,Europe,,,,,,
CUST_TMFNL7,PROD_MY03EH,7,32.75,Clothing,Europe,,,,,,
CUST_UUFM1J,PROD_Q4LURJ,17,69.75,Home,South America,,,,,,
CUST_UZXF7H,PROD_PUUFS6,11,80.06,Sports,South America,,,,,,
CUST_SL11KV,PROD_8CYL0M,5,23.19,Electronics,South America,,,,,,
CUST_GKJ4RM,PROD_MMFUI5,14,111.89,Electronics,North America,,,,,,
CUST_B54NL2,PROD_T4CARR,13,177.46,Sports,South America,,,,,,
CUST_WGZ7XB,PROD_A2D882,11,100.89,Clothing,South America,,,,,,
CUST_CEK4TW,PROD_9NAAQ3,16,104.73,Clothing,Europe,,,,,,
CUST_RWTSJZ,PROD_IXWOEX,4,196.12,Home,North America,,,,,,
CUST_M63KLC,PROD_LQAC4L,10,83.01,Home,South America,,,,,,
CUST_W7A2O2,PROD_H7RF5R,15,72.07,Home,North America,,,,,,
CUST_V6WP8U,PROD_NVS2HE,5,94.21,Home,North America,,,,,,
CUST_1DBKX8,PROD_M7BN8J,4,63.39,Sports,North America,,,,,,
CUST_COL2K1,PROD_KVO44H,14,129.03,Sports,Europe,,,,,,
CUST_N492JL,PROD_36EEQ3,5,116.35,Electronics,South America,,,,,,
CUST_IMAS8G,PROD_84903K,8,132.44,Home,Europe,,,,,,
CUST_KK0XOW,PROD_COHPF9,17,37.9,Electronics,Europe,,,,,,
CUST_7IF82D,PROD_X0DR56,11,37.48,Electronics,Asia,,,,,,
CUST_KYHX5D,PROD_4YMWQ7,1,43.86,Home,South America,,,,,,
CUST_Z9OPVM,PROD_6TYRG1,13,20.83,Home,North America,,,,,,
CUST_TRJAZN,PROD_VCCI8P,6,121.38,Electronics,South America,,,,,,
CUST_HVLCJ4,PROD_WR9A0G,17,37.77,Sports,Europe,,,,,,
CUST_FAVX6R,PROD_HCMJN1,1,115.34,Home,Asia,,,,,,
CUST_8JHI0N,PROD_OI0BMP,18,21.98,Home,Asia,,,,,,
CUST_H5IAFG,PROD_NSJERY,6,187.58,Sports,South America,,,,,,
CUST_U37J2E,PROD_4H3H2U,4,102.81,Clothing,Asia,,,,,,
CUST_COHWV5,PROD_QEJPDY,11,75.56,Electronics,Asia,,,,,,
CUST_FZZVX1,PROD_G7IAOV,5,112.67,Electronics,South America,,,,,,
CUST_GSK5B0,PROD_6F4C1R,18,52.59,Home,Europe,,,,,,
CUST_T7ETEY,PROD_JBO9H5,18,136.8,Clothing,North America,,,,,,
CUST_SSTQJQ,PROD_CKF0MO,15,42.42,Sports,South America,,,,,,
CUST_LCAVRK,PROD_K8CPPX,8,130.65,Clothing,North America,,,,,,
CUST_4EXKY1,PROD_KWNAR6,7,175.92,Home,South America,,,,,,
CUST_EZYCTJ,PROD_VZAM6D,16,26.95,Home,Europe,,,,,,
CUST_FBEHFK,PROD_JFJQYA,7,75.33,Electronics,North America,,,,,,
CUST_1ILA0P,PROD_0Z7758,17,122.39,Sports,North America,,,,,,
CUST_JI3MUS,PROD_QLMX2M,1,24.2,Home,North America,,,,,,
CUST_TIOFAR,PROD_F96G14,5,189.84,Home,North America,,,,,,
CUST_CGFQR9,PROD_VFEY0E,13,158.12,Electronics,Europe,,,,,,
CUST_X4VYTZ,PROD_613OS0,18,176.86,Home,South America,,,,,,
CUST_SNCX68,PROD_THNR74,19,61.15,Home,Asia,,,,,,
CUST_HSIPHP,PROD_FU98CO,16,139.55,Sports,Asia,,,,,,
CUST_GQV7OB,PROD_OI96U8,4,107.75,Clothing,South America,,,,,,
CUST_K20BGQ,PROD_ROTMAY,7,120.88,Electronics,South America,,,,,,
CUST_2TTH49,PROD_LF1RUE,6,123.93,Sports,Europe,,,,,,
CUST_1F5IRW,PROD_QQKX5R,16,41.02,Home,Asia,,,,,,
CUST_2VART1,PROD_VZYD7A,4,94.91,Sports,North America,,,,,,
CUST_99GWZK,PROD_YQE8ZH,17,139.77,Clothing,Europe,,,,,,
CUST_9C66UP,PROD_FWDSG5,4,54.39,Electronics,South America,,,,,,
CUST_ZMT9F9,PROD_7WJY96,3,168.17,Sports,South America,,,,,,
CUST_4R3MWL,PROD_S3JGD2,5,143.17,Sports,Europe,,,,,,
CUST_FZ6COV,PROD_NWLG1K,9,46.34,Electronics,North America,,,,,,
CUST_9GQR4Y,PROD_TH07FN,19,99.44,Electronics,South America,,,,,,
CUST_9SBTC8,PROD_5A53KM,13,145.76,Clothing,Asia,,,,,,
CUST_OZPTPF,PROD_2YBHL7,18,185.79,Clothing,North America,,,,,,
CUST_KEQJ9Q,PROD_XEE45D,4,95.97,Electronics,South America,,,,,,
CUST_8O1KVU,PROD_TK57GN,17,199.36,Sports,Europe,,,,,,
CUST_VMGOIN,PROD_5C9CTV,10,113.23,Home,Europe,,,,,,
CUST_8YY0HB,PROD_LXN4LP,7,186.99,Sports,Asia,,,,,,
CUST_BMGKIW,PROD_V1QHJ3,13,53.37,Sports,Europe,,,,,,
CUST_EPWEG7,PROD_G28OKX,19,72.7,Sports,Asia,,,,,,
CUST_6OC44Z,PROD_HTT0GI,15,93.77,Home,Europe,,,,,,
CUST_HFLMUK,PROD_KFD1NP,8,50.79,Clothing,South America,,,,,,
CUST_NAUP08,PROD_BQN7WU,16,54.34,Sports,Asia,,,,,,
CUST_FNIZFO,PROD_D3M3RH,16,57.65,Sports,South America,,,,,,
CUST_G27TGL,PROD_RAR2I5,15,108.42,Sports,South America,,,,,,
CUST_O5ORWL,PROD_7JTIBU,18,64.13,Home,Europe,,,,,,
CUST_G2CZ6I,PROD_HB8A7E,8,93.58,Sports,Europe,,,,,,
CUST_CDS39L,PROD_FJVYP4,13,117.48,Electronics,South America,,,,,,
CUST_NCVKGE,PROD_2BJPZ4,7,127.31,Clothing,Europe,,,,,,
CUST_H2KZAZ,PROD_A4UHNF,6,47.73,Home,Europe,,,,,,
CUST_2177WG,PROD_DVDKVC,11,116.77,Clothing,Europe,,,,,,
CUST_6SA6LJ,PROD_3EWSUH,7,23.62,Clothing,North America,,,,,,
CUST_XVGO0J,PROD_6HHCTM,2,103.6,Electronics,Europe,,,,,,
CUST_MU2N8L,PROD_GKR5DM,5,78.78,Sports,Europe,,,,,,
CUST_0LACVW,PROD_S8CH9H,1,113.93,Electronics,Europe,,,,,,
CUST_TKRD0S,PROD_JSCYIN,18,150.4,Electronics,Europe,,,,,,
CUST_WSH58I,PROD_I32WUK,5,192.05,Electronics,North America,,,,,,
CUST_QHWVO6,PROD_RJ32MJ,7,82.9,Electronics,North America,,,,,,
CUST_9DP74R,PROD_OI0NGW,5,93.57,Electronics,South America,,,,,,
CUST_2XSC94,PROD_L4GUK9,1,52.85,Home,Asia,,,,,,
CUST_21Q1H6,PROD_UI1L8G,8,199.49,Home,North America,,,,,,
CUST_WNS1T6,PROD_0WJJAS,14,175.66,Home,North America,,,,,,
CUST_LBUY2W,PROD_1MPWDJ,12,135.14,Sports,South America,,,,,,
CUST_DNDOAD,PROD_UXTWZE,6,59.49,Clothing,Europe,,,,,,
CUST_7FSZ5S,PROD_KML1UI,16,164.46,Electronics,South America,,,,,,
CUST_N3Q1BB,PROD_SPNDM6,9,136.74,Sports,North America,,,,,,
CUST_CSHJEF,PROD_ODI3I6,12,197.45,Sports,Europe,,,,,,
CUST_Y1B4RR,PROD_8E9GPP,15,56.22,Electronics,South America,,,,,,
CUST_BTA093,PROD_7H38PW,5,186.8,Clothing,Asia,,,,,,
CUST_GFZ39N,PROD_GQB0XO,9,199.72,Clothing,Europe,,,,,,
CUST_PAJRNB,PROD_DDONGK,3,46.44,Sports,South America,,,,,,
CUST_5OGF0Q,PROD_PS4UZB,9,74.41,Sports,North America,,,,,,
CUST_AKXT6O,PROD_WB02A2,9,20.06,Home,Asia,,,,,,
CUST_05D3PD,PROD_C6T63G,9,102.55,Sports,North America,,,,,,
CUST_SZN6UJ,PROD_ORH9FZ,18,89.9,Electronics,Europe,,,,,,
CUST_QSBR0S,PROD_6FNG0S,17,66.44,Electronics,Asia,,,,,,
CUST_RZ2KAA,PROD_HFWNHR,9,176.68,Home,Asia,,,,,,
CUST_GF1VR5,PROD_RIXO2X,13,144.23,Home,Europe,,,,,,
CUST_1HDPDJ,PROD_U4DQAJ,2,170.56,Sports,Europe,,,,,,
CUST_Z4T5HU,PROD_48FAOY,3,47.33,Clothing,Europe,,,,,,
CUST_3MV01H,PROD_EPRRMB,5,155.38,Clothing,North America,,,,,,
CUST_Y5VY1O,PROD_KQ05LZ,14,66.59,Sports,Europe,,,,,,
CUST_COIXWN,PROD_3QFYI9,16,81.16,Home,South America,,,,,,
CUST_G6GIYF,PROD_SLG9NA,1,92.05,Home,North America,,,,,,
CUST_W6QWP6,PROD_XOWZMH,14,164.74,Sports,Asia,,,,,,
CUST_ZZGZFM,PROD_A8K3HJ,13,22.2,Sports,Europe,,,,,,
CUST_O1TAKW,PROD_QT8G1A,4,54.7,Electronics,South America,,,,,,
CUST_K8JH7M,PROD_Q2K41P,10,188.72,Clothing,North America,,,,,,
CUST_KGLQWH,PROD_0LY4MW,9,91.46,Sports,Asia,,,,,,
CUST_FH04P5,PROD_MALC7U,2,190.98,Clothing,South America,,,,,,
CUST_BAECEY,PROD_61BPZO,8,101.2,Electronics,Europe,,,,,,
CUST_5GT0UL,PROD_LGB7AL,17,86.37,Sports,Europe,,,,,,
CUST_XGF5WS,PROD_2C323R,1,197.6,Sports,North America,,,,,,
CUST_451JAI,PROD_IC0Y3Z,3,94.44,Clothing,Asia,,,,,,
CUST_8FN3S4,PROD_X4JELB,3,132.44,Sports,Asia,,,,,,
CUST_5O7VED,PROD_9CR0QI,14,92.98,Electronics,North America,,,,,,
CUST_2L8XBO,PROD_0D1QAA,5,165.57,Home,North America,,,,,,
